排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
259,35522302,如获至宝 Mimi,2021,Laxman Utekar,Evelyn Edwards/克里蒂·萨农/Sai Tamhankar/潘卡·特里帕蒂/艾丹·怀托克,喜剧,印地语,印度,7.2,1053,14.40%,40.70%,39.10%,4.20%,1.60%,356
260,34964166,一出大戏 Un Triomphe,2020,埃马纽埃尔·库科尔,凯德·麦拉德/达维德·阿亚拉/拉明·西索科/奥利维耶·富贝尔/伊冯·马丁/索菲安·哈米斯/玛丽娜·汉斯/劳伦特·斯托克/Catherine Lascault/Pierre Lottin/Wabinlé Nabié/Aleksandr Medvedev/Saïd Benchnafa/Mathilde Courcol-Rozès/Adama Bathily/Brigitte Froment,剧情/喜剧,法语,法国,7.3,783,13.40%,48.70%,30.50%,6.00%,1.40%,328
261,35410403,蝴蝶结 Ribbon,2021,能年玲奈,能年玲奈/山下莉绪/渡边大知/菅原大吉/春木美沙代/小野花梨,剧情,日语,日本,7,658,14.20%,32.20%,45.50%,5.60%,2.50%,313
262,35214222,困在系统中的人 Insanlar Ikiye Ayrilir,2020,Tunç Sahin,伯库·比里克/Pinar Deniz/Aras Aydin/巴莎克·达什曼/伊尔达姆.阿克格/Nezaket Erden/Gökay Müftüoglu/Sabahattin Yakut/Esref Seyitoglu/Veli Kiliç,,土耳其语,土耳其,7.3,281,11.10%,46.10%,37.90%,4.50%,0.40%,154
263,35512396,阳光怪男孩 My Sunny Maad,2020,米谢拉·帕夫拉托娃,艾丽斯卡·巴尔泽罗瓦/Hynek Cermak Hynek Cermak/Berenika Kohoutová Berenika Kohoutová/米罗斯拉夫·克罗博特/苏珊娜·斯狄沃诺娃/伊凡·特洛伊,动画,捷克语,捷克,7.3,254,12.80%,44.50%,39.90%,2.30%,0.50%,133
264,35554994,离开你的过程 Una Relazione,2021,斯特凡诺·萨尔多,圭多·卡普里诺/艾琳娜·蕾多娜希奇/托尼/Isabella Aldovini/阿历桑德罗·格罗斯特/利贝罗·德·瑞恩佐/弗兰西丝卡·吉尔勒米/托马索·拉尼奥/伊娜丽卡·博拉考尔迪/Daniela Piperno/Stefania De Santis/Diego Tricarico/Sara Mondello/Nicola Pomponi/Emanuele Carulli,剧情/喜剧/爱情,意大利语,意大利 / 法国,7.3,58,13.70%,41.20%,39.20%,5.90%,0.00%,29
265,30475837,杨之后 After Yang,2021,郭共达,科林·法瑞尔/朱迪·特纳-史密斯/Malea Emma Tjandrawidjaja/贾斯汀·闵/Orlagh Cassidy/里特奇·科斯特/萨莉塔·乔德霍里/小克利夫顿·克林斯/Ava DeMary/Adeline Kerns/Ansley Kerns/海莉·露·理查森/王李/布瑞特·迪尔/爱娃林德丽/娜娜·门萨/黛博拉赫德瓦尔/泰勒·奥特加,剧情/科幻,英语,美国,7.4,9680,17.50%,41.50%,34.40%,5.40%,1.20%,4432
266,35371618,99.9:刑事专业律师 电影版 99.9-刑事専門弁護士-THE MOVIE,2021,木村尚,松本润/香川照之/杉咲花/片桐仁/儿岛雄一/马场园梓/马场彻/西岛秀俊/道枝骏佑/莳田彩珠/高桥克实/涩川清彦/石桥莲司,悬疑/犯罪,日语,日本,7.3,531,18.20%,37.80%,36.40%,4.40%,3.30%,166
267,35517472,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note 特别篇 ロード・エルメロイⅡ世の事件簿 -魔眼蒐集列車 Grace note- 特別編,2021,加藤诚,浪川大辅/上田丽奈/小野大辅/本田贵子/平川大辅/水濑祈/松冈祯丞/山下诚一郎/小林裕介/伊藤静/冈咲美保/米泽圆/甲斐田裕子/日野聪/逢坂良太/村田太志,动画,日语,日本,7.4,504,17.50%,38.70%,39.60%,3.30%,0.90%,164
268,34919113,等待伯强格斯 En Attendant Bojangles,2021,雷吉斯·罗因萨尔,罗曼·杜里斯/维尔日妮·埃菲拉/格莱高利·嘉德波瓦/Solan Machado Graner/Elisa Maillot/Morgane Lombard/Bénédicte Charton/Fabienne Chaudat/Franck Mercadal/Lucas Bléger/François Raffenaud/Marc Susini/Pénélope Montazel/Valentine Montazel/Christian Ameri,剧情/喜剧/爱情,法语,法国 / 比利时,7.4,93,17.90%,46.20%,26.90%,5.10%,3.80%,46
269,26779564,迎来黎明 ויהי בוקר,2021,艾伦·科勒林,Alex Bakri/Juna Suleiman/萨利姆·道/Ehab Salami/哈利法·那图尔/萨米尔·比沙特/Yara Jarar/Doraid Liddawi/Izabel Ramadan,剧情,希伯来语 / 阿拉伯语,以色列 / 法国,7.3,68,15.00%,40.00%,40.00%,5.00%,0.00%,38
270,35725268,杰尼斯跨年演唱会2021-2022 ジャニーズカウントダウン 2021-2022,2021,KinKi Kids,KinKi Kids/NEWS/関ジャニ∞/KAT-TUN/Hey! Say! JUMP/Kis-My-Ft2/Sexy Zone/A.B.C-Z/ジャニーズWEST/King & Prince/SixTONES/Snow Man/なにわ男子,音乐/真人秀,日语,日本,7.4,176,18.10%,40.60%,35.50%,3.60%,2.20%,88
271,35715638,时间会议 Maanaadu,2021,文卡特·帕布,T·R·西尔巴拉萨恩/卡尔娅妮·普瑞娅妲珊/S.J. Suryah/Y.G. Mahendran/Subbu Panchu,动作/冒险,泰米尔语 Tamil,印度,7.2,133,13.90%,42.60%,34.80%,7.80%,0.90%,54
272,35683963,2021 MBC 歌谣大祭典 2021 MBC 가요대제전,2021,林允儿,林允儿/张圣圭/李俊昊/楊姬銀/金莲子/尹度玹/金真元/朴泰辉/许俊 (YB)/Scott Hellowell/赵彬/元钦/鲜于贞娥/权正烈/宋歌人/金容仙/文星伊/丁辉人/安慧真/裴柱现/姜涩琪/孙胜完/朴秀荣/金艺琳/崔效定/金美贤/柳始我/玄胜熙/金祉呼/裵洧彬/崔乂园/郑基石/李东辉/金正民/李相二/池石镇/Wonstein/朴宰正 [1995]/姜昌谟/金玟莹/南侑廷/洪恩智/李有那/金明俊/朴真祐/车银优/文彬/朴敏赫/尹产贺/文泰一/徐英浩/李泰容/中本悠太/金道英/郑在玹/金廷祐/李马克/李东赫/黄仁俊/李帝努/罗渽民/钟辰乐/朴志晟/肖德俊/刘扬扬/大崎将太郎/林英雄/姜澯熙/姜炯求/李上渊/裴俊英/金泳勋/李在贤/李柱延/文炯书/崔澯熙/池昌珉/周鹤年/金善旴/孙英宰/金信英/宋恩伊/申奉仙/安英美/Aiki/方灿/李旻浩/徐彰彬/黄铉辰/韩知城/李费利克斯/金昇玟/梁精寅/曺薇娟/田小娟/金玟周/吕焕雄/黄礼志/崔智寿/申留真/李彩领/申有娜/金东贤/裴秀珉/朴莳恩/瑷莎/尹势银/沈姿润/张礼恩/刘知珉/内永枝利/金旼炡/宁艺卓/李茂珍/金秋天/安宥真/直井怜/张元英/金智媛/李瑞/李彰善/林晭侒/李财准/徐成赫/金显烨/方太勋/金智诚/尹彩源/金利源,真人秀,韩语,韩国,7.3,88,22.20%,25.00%,48.60%,4.20%,0.00%,40
273,30174085,怒火·重案 怒火,2021,陈木胜,甄子丹/谢霆锋/秦岚/谭耀文/黄德斌/吴浩康/何珮瑜/杨天宇/汤君慈/麦亨利/喻亢/张文杰/胡子彤/吕良伟/任达华/袁富华/林国斌/卢惠光/陈家乐/张国强,动作/犯罪,粤语 / 汉语普通话,中国香港 / 中国大陆,7.2,401883,10.20%,44.90%,39.80%,4.60%,0.60%,170160
274,35030151,五个扑水的少年,2021,宋灏霖,辛云来/冯祥琨/李孝谦/吴俊霆/王川/辛柏青/代乐乐/衣云鹤/缪纪君/林鹏/王晴/韩秋池/姜永波/李大光/常海波/吴一逊/寇孑/周云枫/刘德昌/汪卓/邵逸凡,喜剧/运动,汉语普通话,中国大陆,7.2,134161,11.90%,44.60%,37.70%,4.70%,1.10%,55091
275,30279836,第十一回,2019,陈建斌,陈建斌/周迅/大鹏/窦靖童/春夏/王学兵/宋佳/牛犇/刘金山/于谦/贾冰/黄建新/史航/方龄/李九霄,剧情/喜剧,汉语普通话,中国大陆,7.2,220562,11.30%,46.80%,34.90%,5.90%,1.00%,80997
276,27124695,智齿 智齒,2021,郑保瑞,林家栋/刘雅瑟/李淳/池内博之/廖子妤/吴岱融/沈震轩/陈汉娜/苏宸褕/林晓彤,悬疑/犯罪,粤语 / 汉语普通话,中国香港 / 中国大陆,7.2,31494,9.60%,48.00%,37.30%,4.70%,0.50%,13441
277,35242942,倒霉性爱，发狂黄片 Babardeală cu bucluc sau porno balamuc,2021,拉杜·裘德,克劳迪娅·耶利米亚/奥林匹娅·马莱/尼科丁·恩古里亚努/亚历山德鲁·波托切安/安迪·瓦斯卢亚努,剧情/喜剧,罗马尼亚语 / 英语 / 法语 / 俄语 / 捷克语,罗马尼亚 / 卢森堡 / 捷克 / 克罗地亚,7.2,15857,15.10%,41.40%,34.00%,7.40%,2.20%,7278
278,30444940,恐惧街3 Fear Street 3,2021,丽恩·贾尼埃克,基亚娜·马德拉/阿什利·祖克曼/吉莉安·雅各布斯/奥利维亚·韦尔奇/小本杰明·弗洛雷斯/达里尔·布里特-吉布森/萨迪·辛克/埃米莉·拉德/麦凯布·斯莱/朱莉娅·雷沃尔德/弗莱德·赫钦格/乔丹娜·斯皮罗/乔迪恩·迪纳塔莱/马修·祖克/伊丽莎白·斯科佩尔/兰德尔·P·海文斯/迈克尔·钱德勒/莱西·坎普/林恩·阿什/夏洛林·阿莫亚/马克·阿什沃斯/托德·艾伦·德金/芮安·辛普金斯/艾米丽·布罗斯特/泰德·萨瑟兰/嘉娜·艾伦,悬疑/恐怖,英语,美国,7.2,10812,13.80%,39.90%,39.70%,5.00%,1.60%,3311
279,35603036,湾区升明月——2021大湾区中秋电影音乐晚会,2021,王平久,蓝羽/邓超/谢霆锋/庞玮/田川/陈嘉俊/郑恺/景甜/关晓彤/陈飞宇/李治廷/郭采洁/黄晓明/姚晨/刘烨/杜江/张小斐/井柏然/华晨宇/魏大勋/林允/范丞丞/容祖儿/王嘉尔/蔡卓妍/钟欣潼/赵雅芝/郑希怡/刘恺威/丁子峻/恬妞/杨丞琳/王耀庆/谭咏麟/罗钧满/赵俊承/张杰/邓紫棋/陈伟霆/林子祥/陈小春/张智霖/谢天华/梁汉文/林晓峰/林大叶/阎惠昌/杨千嬅/王俊凯/李宇春/龙紫岚/王菲/王源/钟镇涛/胡杏儿/吕方/李若彤/温碧霞/陈松伶/常石磊/文咏珊/卢靖姗/莫华伦/吴奇隆/欧阳娜娜/戴佩妮/陈星羽/张韶涵/刘乃奇/于冬/易烊千玺/张靓颖/吴京/章子怡/徐峥/沈腾/周深/陈明憙/方力申/许靖韵/周柏豪 /张艺谋/杨受成/黎明/周励淇/炎明熹/郭玮/谢映玲/李丹/罗曼/巧筠/云蔚/薇娅/李佳琦/朱宸慧/李烈/陈洁/林依轮/成龙/张明敏/王祖蓝/李亚男/关智斌/惠英红/任达华/唐季礼/陈法蓉/舒淇/王宝强/赵丽颖/刘昊然/刘浩存/柳博,音乐/歌舞/真人秀,汉语普通话 / 粤语,中国大陆,7.2,1415,16.10%,40.90%,33.60%,6.00%,3.40%,441
280,27662545,布莱顿4号 Brighton 4th,2021,列万·科古瓦什威利,Levan Tedaishvili/Giorgi Tabidze/卡希·卡夫萨泽/娜杰日达·米哈尔科娃/Irakli Kavsadze/Tornike Bziava/Anastasia Romashko/Giorgi Kipshidze/Laura Rekhviashvili/Irma Gachechiladze/Lew Gardner/Tsutsa Kapanadze/Archil Makalatia/斯特凡尼娅·马卡洛娃/Yuri Zur,剧情/喜剧,格鲁吉亚语 / 英语 / 俄语,格鲁吉亚 / 俄罗斯 / 保加利亚 / 美国 / 摩纳哥,7.1,521,11.60%,40.40%,41.40%,4.10%,2.40%,151
281,35320253,哈桑的义务 Baglilik Hasan,2021,塞米赫·卡普兰奥卢,Umut Karadag/Tuncay Kaynak/马希尔·贡西雷/Filiz Bozok/Gökhan Azlag/Ayse Gunyuz Demirci/Hakan Altiner/Devrim Özder Akin/Hasan Aslangiray/Hasan Atalay/Mehmet Avdan/Bedir Bedir/Yasemen Buyukagaoglu/Sinan Demirer/Kürsat Karaman/Somer Karvan,剧情,土耳其语,土耳其,6.9,248,6.80%,38.50%,47.90%,5.70%,1.00%,107
282,30464264,犹大与黑弥赛亚 Judas and the Black Messiah,2021,沙卡·金,丹尼尔·卡卢亚/勒凯斯·斯坦菲尔德/杰西·普莱蒙/多米尼克·菲什巴克/艾什顿·桑德斯/阿尔吉·史密斯/达里尔·布里特-吉布森/里尔·莱尔·哈瓦瑞/多米尼克·索恩/马丁·辛/阿马里·切托姆/克里斯·戴维斯/伊恩·达夫/卡勒布·埃伯哈特/罗伯特·朗斯特里特/汤米·拉菲特/特雷勒·希尔/齐纳·萨维尔斯/迈克尔·哈瑞蒂/迈克尔·博诺莫/布莱恩·鲍曼/杰梅因·福勒/洛根·弗莱/泰拉·乔伊·史密斯,剧情/传记/历史,英语,美国,7.3,6495,12.50%,43.90%,38.50%,4.10%,1.10%,2290
283,35280913,蓝色 ブルー,2021,吉田惠辅,松山研一/木村文乃/柄本时生/东出昌大/松浦慎一郎/竹原皮斯托/吉永亚由里,剧情/动作,日语,日本,7.2,1500,9.90%,43.60%,41.80%,3.80%,0.90%,688
284,35206418,变种动物园 Cryptozoo,2021,达什·肖,蕾克·贝尔/迈克尔·塞拉/亚历克斯·卡普夫斯基/佐伊·卡赞/路易莎·克劳瑟/昂格利基·帕普利亚/汤姆斯·杰·瑞恩/彼得·斯特曼/格蕾丝·扎布里斯基/Irene Muscara/Emily Davis,动画,英语,美国,7.2,1501,14.60%,38.10%,39.40%,6.20%,1.70%,641
285,3279094,身在高地 In the Heights,2021,朱浩伟,安东尼·拉莫斯/梅丽莎·巴雷拉/莱斯利·格雷丝/科里·霍金斯/欧嘉·梅雷迪斯/吉米·斯密茨/格里高利·迪亚兹四世/达芬妮·鲁宾-维佳/斯蒂芬妮·比翠丝/达丝莎·坡兰科/Noah Catala/林-曼努尔·米兰达/Mateo Gómez/马克·安东尼/帕特里克·佩奇/詹姆斯·雷娃/克里斯·杰克逊/苏珊·波尔法/阿丽亚娜·格林布拉特/Valéry Lessard/亚历克斯·佩雷斯/安妮·比萨比亚,剧情/爱情/歌舞,英语 / 西班牙语,美国,7.2,3996,15.30%,36.90%,40.30%,6.30%,1.30%,1798
286,34963486,电影之神 キネマの神様,2021,山田洋次,泽田研二/菅田将晖/永野芽郁/宫本信子/野田洋次郎/小林稔侍/寺岛忍/北川景子,剧情,日语,日本,7.2,4749,14.60%,38.90%,39.40%,6.30%,0.80%,2311
287,35123985,平行母亲 Madres paralelas,2021,佩德罗·阿莫多瓦,佩内洛普·克鲁兹/米莱娜·斯米特/依斯拉尔·埃雷贾德/艾塔娜·桑切斯-希洪/萝西·德·帕尔马/胡丽叶塔·塞拉诺/Daniela Santiago/爱诺亚·萨娜塔玛蕊/佩德罗·卡萨布兰科/阿德尔法·卡尔沃/Julio Manrique/Chema Adeva/Inma Ochoa/Arantxa Aranguren/Carmen Flores,剧情,西班牙语,西班牙 / 法国,7.2,11958,10.30%,43.60%,41.60%,3.80%,0.60%,5346
288,34867915,孤儿橄榄球队 12 Mighty Orphans,2021,泰·罗伯茨,罗伯特·杜瓦尔/凡妮莎·肖/马丁·辛/卢克·威尔逊/韦恩·奈特/特里特·威廉斯/卡尔森·扬/凯莉·弗莱/扎克·罗斯/莱恩·加里逊/露西·浮士德/雅库布·洛弗兰德/斯科特·黑兹/娜塔莎·巴塞特/朗·怀特/拉里·派恩/希斯·弗里曼 /杰克·奥斯汀·沃克/鲁斯特·麦康纳/加文·沃伦/萨普莱·巴里纳/迈克尔·格霍尔克,剧情/传记/运动,英语,美国,7.2,510,15.40%,39.70%,37.00%,6.00%,1.90%,113
289,35045591,汪汪队立大功大电影 Paw Patrol: The Movie,2021,卡尔·布伦克尔,伊恩·阿米蒂奇/马尔赛·马丁/罗恩·帕尔多/雅拉·沙希迪/金·卡戴珊/兰道尔·朴/戴克斯·夏普德/泰勒·派瑞/吉米·坎摩尔/威尔·布鲁斯宾/金斯利·马歇尔/莫妮克·阿尔瓦雷斯/基根·赫德利/杰米拉·罗斯/卡勒姆·肖尼克/谢尔·西蒙斯/莉莉·巴特拉姆/金·罗伯特/保罗·布朗斯坦/乔·平格/乔希·罗伯特·汤普森/乔希·格雷厄姆/尼尔·克容/查理·加兰特/理查德·宾斯利/雷欧·巴奈扎/莎拉·乔德利,喜剧/动画/冒险,英语,美国 / 加拿大,7.2,3879,12.30%,42.20%,40.10%,4.80%,0.50%,1970
290,33386178,麦克白的悲剧 The Tragedy of Macbeth,2021,乔尔·科恩,丹泽尔·华盛顿/弗兰西斯·麦克多蒙德/阿历克斯·哈赛尔/博迪·卡维尔/布莱丹·格里森/科里·霍金斯/哈利·米尔林/迈尔斯·安德森/马特·赫尔姆/摩西·英格拉姆/凯瑟琳·亨特/布莱恩·汤普森/斯蒂芬·鲁特/罗伯特·吉尔贝托/伊桑·哈钦森/理查德·肖特/西恩·帕特里克·汤玛斯/拉尔夫·伊内森/杰弗森·梅斯/奥利维亚·华盛顿/韦恩·T·卡尔/雅各布·麦卡锡/Scott Subiono/Lucas Barker,剧情,英语,美国,7.2,7112,12.00%,42.50%,38.80%,5.40%,1.30%,3330
291,26740566,纪念品：第二部分 The Souvenir: Part II,2021,乔安娜·霍格,蒂尔达·斯文顿/奥诺·斯温顿·伯恩/亚里安妮·拉贝德/乔·阿尔文/理查德·艾欧阿德/查理·希顿/安珀·安德森/爱丽丝·麦克米兰/杰甘·艾伊/亚丝明·佩奇/杰克·麦克马伦/哈里斯·迪金森/Ben Hecking/詹姆斯·福克斯/克里斯·狄更斯/托辛·科尔/格蕾丝·斯内尔/阿姆·阿勒卡迪/James Spencer Ashworth/Barbara Peirson/Gail Ferguson/James Dodds/Erik Wilson/Alex Robertson/Oli Bauer,剧情/爱情,英语 / 法语,英国 / 爱尔兰 / 美国,7.2,648,13.80%,41.50%,37.00%,6.00%,1.60%,253
292,35483081,过去将来时 Evolution,2021,凯内尔·穆德卢佐,Padmé Hamdemir/Annamária Láng/莉莉·莫罗利/Goya Rego,剧情,匈牙利语 / 德语,德国 / 匈牙利,7.2,233,14.80%,38.60%,39.70%,5.80%,1.10%,122
293,34990918,空白,2021,吉田惠辅,古田新太/松坂桃李/田畑智子/藤原季节/趣里/伊东苍/片冈礼子/寺岛忍,剧情,日语,日本,7.3,2097,13.00%,43.00%,38.90%,4.30%,0.90%,905
295,35259175,你好陌生人：电影版 Hello Stranger: The Movie,2021,德本·巴尔塔扎尔,托尼·拉布鲁斯卡/JC Alcantara/Vivoree Esclito/Patrick Quiroz/吉莉安·维森乔/Miguel Almendras/Meanne Espinosa/Dionne Monsanto/Jindric Macapagal/Jae Miranda/Luigi Quesada/Andre Miguel/Markus Paterson/Yayo Aguila/Bing Pimentel,喜剧/爱情/同性,菲律宾语,菲律宾,7.1,311,19.70%,33.30%,34.50%,9.50%,3.00%,135
296,35148918,如果有一天我将会离开你,2021,李亘,齐溪/谢承泽/牛超/邱天/宋宁峰/陈永忠/张艾嘉/松本淳子/大槻修治/今本洋子,剧情,汉语普通话 / 日语,中国大陆,7.1,9533,6.60%,47.80%,41.60%,3.00%,1.00%,5989
297,35090397,象棋的故事 Schachnovelle,2021,菲利普·施特尔茨尔,奥利弗·马苏奇/Dieter Bernhardt/Elias Gabele/比吉特·米尼希迈尔/拉斐尔·斯塔霍维亚克/Isa Hochgerner/马蕾茜·里格纳/Anton Rattinger/Aron Eichhorn/约翰内斯·赛勒/马库斯·施莱泽/Clemens Berndorff/Gerhard Flödl/卢卡斯·米科/安德烈·鲁斯特,剧情/惊悚/战争,德语,德国 / 奥地利,7.3,652,14.00%,45.70%,34.40%,4.30%,1.60%,183
298,30359474,听见歌 再唱 聽見歌 再唱,2021,杨智麟,马志翔/陈嘉桦/徐诣帆/撒基努/张惠春,喜剧/音乐,汉语普通话,中国台湾,7.2,285,19.00%,32.50%,40.90%,5.10%,2.50%,100
299,35023393,阿德的异想世界 Le Discours,2021,洛朗·蒂拉尔,本杰明·拉维赫尼/莎拉·纪欧多/凯恩·科贾迪/茱莉亚·皮亚彤/弗朗索瓦·莫雷尔/吉莱纳·隆代/Sébastien Chassagne/莎拉·苏克,喜剧/爱情,法语,法国,7.2,255,15.10%,37.20%,41.70%,5.50%,0.50%,123
300,35624793,安妮+ Anne+,2021,Valerie Bisscheroux,汉纳·范·弗利特/Jouman Fattal/Thorn Roos de Vries,剧情,荷兰语,荷兰,7.1,198,16.70%,33.30%,38.10%,10.70%,1.20%,68
301,35435123,暗夜浮魅 Nocturna: La noche del hombre grande,2021,贡萨洛·卡尔扎达,Lautaro Delgado/Mora Della Veccia/马里鲁·马里尼/Jenaro Nouet/Desirée Salgueiro/Nicolás Scarpino/Pepe Soriano,惊悚/恐怖,西班牙语,阿根廷,7.2,195,17.90%,39.10%,30.50%,8.60%,4.00%,93
302,35460432,朦胧的山荷叶 かそけきサンカヨウ,2021,今泉力哉,志田彩良/井浦新/铃鹿央士/石田光/菊池亜希子/西田尚美/梅泽昌代,剧情,日语,日本,7,183,12.90%,29.30%,53.10%,4.80%,0.00%,94
303,35214924,好老板 El buen patrón,2021,费尔南多·莱昂·德·阿拉诺亚,哈维尔·巴登/曼诺罗·索洛/阿尔穆德纳·阿莫尔/奥斯卡·德·拉·弗恩特/索尼娅·阿尔玛察/费尔南多·阿尔比祖/塔里克·日米里/Rafa Castejón/赛尔索·布加诺/弗兰塞斯克·奥雷利亚/Martín Páez/Yaël Belicha/Mara Guil/劳·阿尔贝特/玛丽亚·德·纳蒂/丹尼尔·查莫罗/冯特·加西亚/丹尼尔·伊瓦涅斯/Joaquín Abad,喜剧,西班牙语,西班牙,7.2,1279,10.60%,45.40%,39.20%,3.80%,1.00%,412
304,34981294,沸点 Boiling Point,2021,菲利普·巴兰蒂尼,斯蒂芬·格拉汉姆/雯叶特·罗宾逊/爱丽丝·菲塔姆/杰森·弗莱明/Hannah Walters/马拉基·卡比/Izuka Hoyle/塔兹·斯盖拉/Lauryn Ajufo/雷·潘莎基/洛德斯·法比尔斯/Daniel Larkai/Robbie O'Neill/安妮·罗斯·戴利/罗莎·埃斯科达/托马斯·库姆斯/菲利普·希尔·皮尔逊/乔丹·亚历桑德拉,剧情/惊悚,英语,英国,7.3,962,14.20%,45.20%,34.80%,4.70%,1.00%,332
305,35235504,她喜欢的是 彼女が好きなものは,2021,草野翔吾,神尾枫珠/山田杏奈/前田旺志郎/三浦獠太/池田朱那/今井翼/渡边大知/三浦透子/矶村勇斗/山口纱弥加,爱情/同性,日语,日本,7,882,11.80%,34.10%,45.80%,6.90%,1.40%,410
306,35288801,平面图 El Planeta,2020,阿马莉亚·乌尔曼,Saoirse Bertram/陈轴/Ale Ulman,喜剧,西班牙语,美国,7.2,88,5.00%,51.20%,42.50%,1.30%,0.00%,51
307,35018475,美国草根：库尔特·华纳的故事 American Underdog,2021,安德鲁·欧文,扎克瑞·莱维/安娜·帕奎因/丹尼斯·奎德/亚当·鲍德温/布鲁斯·麦克吉尔/瑟达吕斯·布兰/蔡斯·凯利/凯文·道恩斯/辛迪·霍根/迪安·丹顿/史蒂芬·切斯特·普林斯/安德烈·科恩/布雷特·鲍尔/莱恩·斯莱特/杰基·范赞特,剧情/传记/运动,英语,美国,7.3,1210,14.80%,42.40%,36.30%,4.90%,1.70%,356
308,35212085,破裂 La Fracture,2021,卡特琳·科西尼,瓦莱丽亚·布鲁尼·泰德斯基/玛琳娜·佛伊丝/皮奥·马麦/艾萨图·迪亚诺·萨格娜/Jean-Louis Coulloc'h/Camille Sansterre/Marin Laurens/Caroline Estremo/Ferdinand Perez/Clément Cholet/Ramzi Choukair/Norman Lasker/Chamaïl Kahaloun/Cécile Boncourt/扬尼克·兰德赖恩,剧情/喜剧,法语,法国,7.2,1083,13.90%,40.70%,38.10%,5.90%,1.40%,394
309,35323072,考拉大冒险2 Back to the Outback,2021,哈里·克里普斯,盖·皮尔斯/艾拉·菲舍尔/艾瑞克·巴纳/韦恩·奈特/安格斯·里/杰基·韦佛/瑞切尔·豪斯/吉娅·卡迪斯/蒂姆·明钦/凯斯·厄本/迪塞尔·拉托拉卡/阿斯琳·德尔贝/Miranda Tapsell/Celeste Barber/Kameron Hood,喜剧/动画/冒险,英语,澳大利亚 / 美国,7.3,837,18.00%,36.60%,38.60%,5.10%,1.70%,246
310,34963400,椿之庭 椿の庭,2021,上田义彦,富司纯子/沈恩京/田边诚一/清水綋治/张震/铃木京香/内田淳子/北浦爱/三浦透子/宇野祥平/松泽匠/不破万作,剧情,日语,日本,7.2,562,18.10%,35.00%,38.30%,7.00%,1.50%,296
311,35240225,海边的朝日与骗子们 浜の朝日の嘘つきどもと,2021,棚田由纪,高畑充希/大久保佳代子/柳家乔太郎/竹原皮斯托/光石研/吉行和子,剧情,日语,日本,6.9,162,7.80%,38.80%,46.50%,4.70%,2.30%,61
312,35384402,奈特·巴盖兹：最佳平凡美国人 Nate Bargatze: The Greatest Average American,2021,Troy Miller,奈特·巴盖兹,喜剧,英语,美国,7.2,144,11.20%,44.80%,38.80%,5.20%,0.00%,51
313,34819401,土豆的神话 Peruna,2020,乔纳·特纳,约克·亚赫罗/Mimosa Willamo/汤米·柯贝拉/卡里·希耶塔拉赫蒂/明道加斯·帕皮尼吉斯/Joonas Nordman/Hannes Suominen/Alex Anton/Sakalas Uzdavinys/卡里·凯托宁/Antti Luusuaniemi/Donatas Simukauskas/Markas Eimontas/Mikko Neuvonen/安蒂·希海基宁,喜剧,芬兰语,芬兰,7.2,102,9.10%,44.30%,42.00%,4.50%,0.00%,47
314,35321117,妮可 Nico,2021,Eline Gehring,Sara Fazilat/Sara Klimoska,,德语 / 西班牙语 / 英语,德国,7.2,81,14.30%,40.00%,38.60%,5.70%,1.40%,40
315,35400854,德九归来 덕구 이즈 백,2021,许硕元,杨景元/禹贤/赵莲/郑敏圣/金佳英/金敏英/河知元/张姬领,剧情/家庭,韩语,韩国,7.1,72,14.50%,33.90%,45.20%,6.50%,0.00%,17
316,35460779,云端杀机 Absolute Denial,2021,Ryan Braund,,动画,英语,英国,7.2,67,5.40%,62.50%,19.60%,12.50%,0.00%,34
317,35652463,2021 KBS 歌谣大祝祭 2021 KBS 가요대축제,2021,金雪炫,金雪炫/车银优/金路云/裴柱现/姜涩琪/孙胜完/朴秀荣/金艺琳/崔效定/金美贤/柳始我/玄胜熙/金祉呼/裵洧彬/崔乂园/姜丹尼尔/李上渊/裴俊英/金泳勋/李在贤/李柱延/文炯书/崔澯熙/池昌珉/周鹤年/金善旴/孙英宰/方灿/李旻浩/徐彰彬/黄铉辰/韩知城/李费利克斯/金昇玟/梁精寅/黄礼志/崔智寿/申留真/李彩领/申有娜/崔然竣/崔秀彬/崔杋圭/姜太显/休宁凯/李羲承/朴综星/沈载伦/朴成训/金善禹/梁祯元/西村力/刘知珉/内永枝利/金旼炡/宁艺卓/李茂珍/崔胜哲/尹净汉/洪知秀/权顺荣/全圆佑/李知勋/李硕珉/金珉奎/夫胜宽/崔韩率/李灿/李宣美/郭英敏/金钟炫/姜东昊/黄旼炫/金明俊/朴真祐/文彬/尹产贺/金玟莹/南侑廷/洪恩智/李有那/金道英/金廷祐/李马克/肖德俊/李帝努/李东赫/罗渽民/刘扬扬/大崎将太郎/金仁诚/金永斌/李在允/李达渊/白朱豪/柳太阳/金辉映/姜澯熙/金宇硕/裴秀珉/朴莳恩/瑷莎/尹势银/沈姿润/张礼恩/金秋天/安宥真/直井怜/张元英/金智媛/李瑞,真人秀,韩语,韩国,7.1,88,19.40%,27.80%,43.10%,9.70%,0.00%,30
