排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
159,34905647,由宇子的天平 由宇子の天秤,2020,春本雄二郎,泷内公美/光石研/河合优实/梅田誠弘/和田光沙/池田良/木村知貴/前原滉/永瀬未留/河野宏纪/根矢涼香/川濑阳太/丘みつ子,剧情,日语,日本,7.7,2218,16.90%,53.90%,26.30%,2.70%,0.30%,1278
160,34976969,耳光 Thappad,2020,安布哈雅·辛哈,塔丝·潘努/Pavail Gulati/拉特纳·帕塔克/坦维·阿兹米,剧情,印地语,印度,7.7,4595,19.50%,52.20%,25.20%,2.30%,0.90%,1962
161,34948091,十八个礼物 18 Regali,2020,弗朗切斯科·阿马托,维多利亚·普契尼/贝内黛塔·波尔卡罗利/爱德华多·莱奥/莎拉·拉扎罗/马可·梅塞里/贝蒂·佩德拉兹/阿历桑德罗·格罗斯特/菲利波·吉利/玛尔塔·努蒂/贾科莫·罗塞利/比阿特丽斯·席罗斯/安娜·特里欧/弗朗切斯科·沃尔夫/露西娅·佐蒂/罗塞拉·安布罗西尼/亚历山德拉·卡里略,剧情,意大利语,意大利,7.7,2035,19.70%,49.00%,28.30%,2.30%,0.70%,826
162,34906719,脚步 ステップ,2020,饭塚健,山田孝之/田中里念/白鸟玉季/中野翠咲/广末凉子/川荣李奈/伊藤沙莉/余贵美子/国村隼/日高七海/岩松了/片冈礼子/中川大志/角田晃広,剧情/家庭,日语,日本,7.7,1867,19.60%,48.10%,29.90%,1.90%,0.60%,749
163,35026813,全部都在那个地方 모두 그곳에 있다,2020,卢正义,卢正义/琴赛璐/金俊元,,韩语,韩国,7.7,2530,22.10%,45.80%,29.10%,2.70%,0.40%,804
164,35088863,加加林 Gagarine,2020,范妮·莉娅塔徳,艾森尼·贝斯利/琳娜·库德里/贾米尔·麦克雷文/费尼肯·欧菲尔德/法里达·拉瓦吉/德尼·拉旺/Cesar 'Alex' Ciurar/Rayane Hajmessaoud/Hassan Baaziz/Salim Balthazard/Elyes Boulaïche/Fabrice Brunet/Jacques Cissoko/Mamadou Cissoko/Hassoun Dembele/杰里米·特鲁伊/范妮·莉娅塔徳/拉斐尔·奎纳德,剧情,法语 / 罗马尼语 / 俄语,法国,7.7,2882,19.00%,49.70%,27.80%,2.60%,0.80%,1477
165,35129787,回头见 See You Soon,2020,Tyler Rabinowitz,James Cusati-Moyer/Jonny Beauchamp,剧情/同性,英语,美国,7.6,667,19.10%,46.80%,31.70%,2.20%,0.40%,251
166,34787722,星运里的错 Dil Bechara,2020,Mukesh Chhabra,苏尚特·辛格·拉吉普特/桑贾娜·桑吉/Sahil Vaid/沙肖特·查特吉/肖斯迪卡·穆克吉/Sunit Tandon/赛义夫·阿里·汗/M.S. Subbalakshmi/Ritviq Joshi,剧情/爱情,印地语,印度,7.7,573,29.40%,37.20%,24.60%,5.90%,2.90%,153
167,35281635,德云社郭德纲于谦合作20周年开幕庆典北展站,2020,郭德纲,郭德纲/于谦/孟鹤堂/周九良/栾云平/高峰 Feng Gao,喜剧/戏曲,汉语普通话,中国大陆,7.6,354,24.40%,29.30%,46.30%,0.00%,0.00%,70
168,35071377,马克·诺曼德：神智不清 Mark Normand: Out to Lunch,2020,Jakob Markovits,Mark Normand,脱口秀,英语,美国,7.8,124,22.10%,49.00%,26.90%,1.90%,0.00%,38
169,34964418,败犬：前篇 アンダードッグ 前編,2020,武正晴,森山未来/北村匠海/胜地凉/水川麻美/泷内公美/萩原实里/冨手麻妙/二宫隆太郎/熊谷真实/风间杜夫/柄本明,动作/运动,日语,日本,7.7,449,17.10%,55.40%,23.70%,2.90%,0.90%,199
170,34953723,两个阿尔弗雷德 Les 2 Alfred,2020,布鲁诺·波达里德斯,桑德琳娜·基贝兰/德尼·波达利德斯/布鲁诺·波达里德斯/凡妮莎·帕拉迪丝/米歇尔·维耶尔莫,喜剧,法语,法国,7.7,277,19.40%,51.10%,26.40%,3.10%,0.00%,135
171,35084438,世界由3构成 世界は3で出来ている,2020,中江功,林遣都,,日语,日本,7.7,652,20.20%,50.10%,26.40%,2.20%,1.20%,276
172,34981325,山姆·莫利尔：我能搞定 Sam Morril: I Got This,2020,Jason Katz,Sam Morril,脱口秀,英语,美国,7.7,206,15.60%,58.80%,22.50%,1.30%,1.90%,67
173,34874536,公爵 The Duke,2020,罗杰·米歇尔,马修·古迪/海伦·米伦/安娜·麦克西维尔·马丁/吉姆·布劳德本特/菲恩·怀特海德/夏洛特·斯宾塞/茜安·克利福德/詹姆斯·维尔比/查尔斯·爱德华兹/约翰·赫夫南/理查德·麦凯布/Aimee Kelly/约书亚·麦圭尔/克雷格·康威/安德鲁·哈维尔/马修·斯蒂尔/多里斯·洛夫/萨姆·斯温斯伯里/莎拉·贝克·马瑟/杰克·班戴拉/西蒙·哈伯德/希瑟·克兰妮/Val McLane/查理·里士满/斯蒂芬·拉什布鲁克/雷·伯内特/菲利普·加斯科因/Michelle Thomas,剧情/喜剧/传记,英语,英国,7.7,246,14.30%,55.20%,29.60%,0.90%,0.00%,103
174,35207744,红树林 Mangrove,2020,史蒂夫·麦奎因,利蒂希娅·赖特/肖恩·帕克斯/马拉基·卡比/罗森达·桑德尔/Gershwyn Eustache Jnr/加里·比德尔/杰克·劳登/阿历克斯·杰宁斯/里维拉·吉迪恩/纳撒尼尔·马泰洛-怀特/里奇·坎贝尔/贾马恩·亨特/萨姆·斯普卢尔 /约瑟夫·奎恩/德里克·格利菲斯/乔迪·梅/萨缪尔·韦斯特/理查德·科德里/Doreen Ingleton/托马斯·库姆斯/卡尔·法雷尔/詹姆斯·希利尔/杰伊·辛普森,剧情,英语,美国 / 英国,7.7,262,15.00%,56.30%,26.70%,1.00%,1.00%,95
175,35231581,轻松五章 Five Easy Pieces,2020,米罗·劳,,,德语,德国 / 比利时,7.6,188,14.70%,58.80%,23.50%,0.00%,2.90%,77
176,35030883,别无选择 No Choice,2020,雷扎·多尔米希扬,赫玛永·厄沙迪/Parsa Pirouzfar/Negar Javaherian/巴巴克·卡里米/法特梅赫·莫塔梅德-阿尔娅/Parivash Nazarieh/巴曼·法玛纳拉/利萨·贝赫布迪,剧情,波斯语 / 日语 / 英语,伊朗,7.6,112,18.90%,50.00%,25.60%,4.40%,1.10%,47
177,35028639,康尼岛之子 A Kid from Coney Island,2019,Coodie,斯蒂芬·马布里,,英语,美国,7.7,97,19.50%,45.50%,33.80%,1.30%,0.00%,22
178,30444960,信条 Tenet,2020,克里斯托弗·诺兰,约翰·大卫·华盛顿/罗伯特·帕丁森/伊丽莎白·德比茨基/肯尼思·布拉纳/亚伦·泰勒-约翰逊/迪宝·卡帕蒂娅/克蕾曼丝·波西/希米什·帕特尔/安德鲁·霍华德/尤里·科洛科利尼科夫/迈克尔·凯恩/马丁·唐文/卡里娜·韦尔瓦/乔纳森·坎普/凯蒂·麦克凯布/贝恩·科拉科/安东尼·莫利纳利/特伦特·布克斯顿/英格丽·玛格斯/瑞奇·切劳洛/劳里·谢泼德/马克·克雷尼克/亚历克斯·威克索/丹兹尔·史密斯/马塞尔·萨巴特,剧情/动作/科幻,英语 / 俄语 / 乌克兰语 / 爱沙尼亚语 / 印地语 / 挪威语,美国 / 英国,7.6,661915,21.50%,43.90%,29.10%,4.50%,1.00%,234263
179,34803835,被遗忘的战役 De slag om de Schelde,2020,小马泰斯·范海宁根,吉斯·布洛姆/杰米·福雷特斯/苏珊·雷德尔/扬·贝弗特/汤姆·费尔顿/科恩·布里尔/西奥·巴克利姆-比格斯/斯科特·里德/Marthe Schneider/Ronald Kalter/Hayo Bruins/尤斯图斯·冯·多赫纳尼/Joep Paddenburg/马克·范·伊文/Vincent van den Berg/Bianca Krijgsman/皮特·布科夫斯基/罗吉尔·席佩斯/罗伯特·内勒/戈登·莫里斯/理查德·迪兰/雅各布·迪尔/Simon Lee Phillips/马蒂克斯·舍佩斯/戴兰·史密斯/Ilja Roßbander/丹·希尔斯特,剧情/战争,荷兰语 / 德语 / 英语,荷兰 / 立陶宛 / 比利时,7.6,6105,17.20%,49.60%,29.60%,2.80%,0.70%,1742
180,30346025,电话 콜,2020,李聪贤,朴信惠/全钟瑞/金成铃/李艾/李东辉/朴浩山/吴政世,剧情/悬疑/惊悚,韩语,韩国,7.6,143259,17.50%,50.10%,28.90%,2.80%,0.70%,44863
181,30401849,1/2的魔法 Onward,2020,丹·斯坎隆,汤姆·赫兰德/克里斯·帕拉特/茱莉亚·路易斯-德瑞弗斯/奥克塔维亚·斯宾瑟/梅尔·罗德里格斯/凯尔·柏海莫/丽娜·维特/黄阿丽/格蕾·德丽斯勒/崔茜·尤玛/维尔摩·瓦尔德拉玛/乔治·普萨拉/约翰·拉岑贝格,喜剧/动画/奇幻/冒险,英语,美国,7.6,99954,15.70%,49.30%,32.10%,2.60%,0.20%,33865
182,30450313,前程似锦的女孩 Promising Young Woman,2020,埃默拉尔德·芬内尔,凯瑞·穆里根/博·伯翰/爱丽森·布里/拉弗恩·考克斯/克兰西·布朗/詹妮佛·库里奇/克里斯托夫·梅兹-普莱瑟/莫莉·香侬/斯利姆·克什里/山姆·理查森/斯蒂夫·蒙罗埃/亚当·布罗迪/康妮·布里登/阿尔弗雷德·莫里纳/马克思·格林菲尔德/克里斯·劳威尔/詹妮尔·麦基/雷·尼科尔森/斯嘉丽·斯宾塞/艾莉·哈特/弗朗西斯卡·埃斯特韦斯,剧情/惊悚/犯罪,英语,英国 / 美国,7.6,53120,20.70%,46.20%,28.40%,3.80%,0.90%,21766
183,30443686,穷途鼠的奶酪梦 窮鼠はチーズの夢を見る,2020,行定勋,大仓忠义/成田凌/吉田志织/咲妃美悠/佐藤穗奈美/小原德子,剧情/同性,日语,日本,7.6,25071,20.10%,44.80%,30.30%,4.00%,0.80%,11487
184,33411505,从不，很少，有时，总是 Never Rarely Sometimes Always,2020,伊丽莎·希特曼,茜德尼·弗拉尼根/塔莉娅·莱德/西奥多·佩尔兰/瑞安·艾戈尔德/莎伦·凡·艾腾/德鲁·塞尔策/Kim Rios Lin/Brett Puglisi/Lester Greene/Carolina Espiro/Amy Tribbey/Brian Altemus/Guy A. Fortt/Aurora Richards/Deepti Menon,剧情,英语,美国 / 英国,7.6,42452,15.40%,53.90%,28.50%,1.90%,0.30%,16621
185,35058077,最后的前线 Подольские курсанты,2020,瓦季姆·舒梅列夫,阿尔乔姆·古宾/卢博夫·康斯坦丁诺娃/Igor Yudin/亚力克萨·巴杜科夫/叶甫根尼·戴亚特洛夫/谢尔盖·别兹鲁科夫/罗曼·迈迪安诺夫/叶卡捷琳娜·列德尼科娃/小谢尔盖·邦达尔丘克/达莉娅·乌苏利亚克/瓦西里·米什琴科/帕维尔·史顿/迪米特里·布尔热/尼古拉·萨姆索诺夫/卡琳娜·曼德罗夫斯卡娅,战争,俄语,俄罗斯,7.6,6647,20.10%,46.50%,29.50%,3.20%,0.60%,1948
186,30466237,海莲娜：画布人生 Helene,2020,安提·乔金恩,劳拉·布林/约翰内斯·霍洛佩宁/皮尔科·赛西欧/克里斯塔·科索恩/伊诺·阿霍/亚尔科·拉赫蒂/萨娜·科伊维斯托/凯·库斯曼/泰罗·雅蒂/扬·科兰德/莉莲·派妮/克里斯蒂安·乌克斯库拉,剧情/爱情/传记,芬兰语,芬兰,7.6,2016,17.40%,47.70%,32.00%,2.50%,0.50%,969
187,34788065,银色溜冰鞋 Серебряные коньки,2020,Michael Lockshin,Fedor Fedotov/Yuriy Borisov/Sonia Priss/基里尔·扎耶采夫 Kirill Zaytsev/亚历山德拉·雷文科,剧情/动作/爱情/音乐/歌舞/历史,俄语,俄罗斯,7.6,1681,20.90%,43.90%,32.00%,2.60%,0.60%,662
188,34938576,英勇赞曲 Soorarai Pottru,2020,Sudha Kongara,苏利耶·西瓦库马/阿丘特·库马尔/帕莱什·拉瓦尔/纳那桑班丹/Aparna Balamurali/Urvashi/Prakash Belawadi/Mohan Babu/Dan Dhanoa/Vinodhini Vaidynathan/Malini Sathappan/Kaali Venkat/Karunas/Vishalini/Vivek Prasanna/Krishnakumar,剧情,泰米尔语 / 印地语,印度,7.7,1561,22.00%,46.20%,27.00%,2.80%,2.00%,329
189,34919039,胜赔人生 Ludo,2020,阿努拉格·巴苏,潘卡·特里帕蒂/阿布舍克·巴强/拉吉·库玛/法缇玛·萨那·纱卡/阿迪亚·罗伊·卡普尔/桑亚·玛荷塔/罗希特·萨拉夫/莎利尼·瓦察/阿努拉格·巴苏/拉胡尔·巴加/维克·阿休亚,喜剧,印地语,印度 India,7.6,1765,19.20%,46.30%,29.20%,3.80%,1.50%,495
190,34907386,弗兰克叔叔 Uncle Frank,2020,艾伦·鲍尔,保罗·贝坦尼/索菲娅·莉莉丝/彼得·马克迪斯/斯蒂夫·扎恩/朱迪·格雷尔/玛格·马丁戴尔/斯蒂芬·鲁特/罗伊丝·史密斯/简·麦克尼尔/凯蒂·布鲁尔/汉娜·布莱克/迈克尔·班克斯/伊莎贝拉·潘比安奇/布鲁格斯·詹金斯/扎克·斯特鲁姆/科尔顿·瑞安/布瑞特·伦茨勒/Alan Campbell/科尔·杜曼/Dave Hager/迈克尔·哈丁/大卫·布莱米/卡尔森·霍尔姆斯/理查德·道森/梅夫·格里芬,剧情/同性,英语 / 阿拉伯语,美国,7.6,2183,18.10%,48.40%,29.70%,3.00%,0.90%,879
191,34940695,卡吉尔女孩 Gunjan Saxena: The Kargil Girl,2020,Sharan Sharma,贾维·卡普尔/Pankaj Tripathi/安加德·贝迪/Viineet Kumar/Vicky Ahuja,传记,印度语,印度,7.6,942,20.00%,47.30%,27.20%,3.70%,1.80%,219
192,34841492,约会大作战 赤黑新章：虚或实 デート・ア・バレット 前編「デッド・オア・バレット」,2020,中川淳,真田麻美/大西沙织/本渡枫/伊濑茉莉也/日高里菜/濑户麻沙美/藤原夏海,动画,日语,日本,7.6,992,27.40%,35.50%,30.40%,4.90%,1.70%,196
193,35155158,爆笑虫子之冒险岛大电影 The Larva Island Movie,2020,Byoung-Wook Ahn,洪范基/Kang Shi Hyun/Eddy Lee,喜剧/动画,英语,韩国,7.6,2371,18.10%,49.20%,28.00%,3.40%,1.20%,1180
194,34430894,美好正逢时 More Beautiful for Having Been Broken,2020,妮可·康,佐伊·文图拉/凯拉·拉多姆斯基/凯尔·费林/布鲁斯·戴维森/弗伦奇·斯图尔特/哈莉·简·科扎克/布洛克·艾略特/Gabrielle Baba-Conn/嘉布里尔 克里斯蒂安/凯伊·兰兹/Wally Kurth/Josh Adell/莱斯利·尼科尔/Joselito Marquez/Jade Haviland/Stephanie Kerbis/Antonio Albadran/乔.恰班尼克/Ally Iseman/费莉莎·罗斯,爱情/同性,英语,美国,7.6,1070,24.90%,39.20%,29.30%,4.90%,1.70%,289
195,34953719,黑匣子 Boîte noire,2020,雅恩·戈斯兰,皮埃尔·尼内/璐·德·拉格/安德烈·杜索里埃/塞巴斯蒂安·普德鲁/奥利维尔·雷堡汀/吉约姆·马奎特/迈赫迪·贾迪/安娜·阿祖雷/奥雷利安·雷克因/格雷戈里·德朗杰尔/安德烈·马尔孔/奥克塔夫·波斯维特/Marie Dompnier/Philippe Maymat/Boris Ravaine/安东尼·希克林/阿克塞拉·拉翁/哈萨姆·甘西,剧情/悬疑/惊悚,法语 / 英语,法国 / 比利时,7.6,13016,14.50%,53.00%,30.40%,1.80%,0.40%,4140
197,34984229,庄谐不二,2020,何力兵,刘旸教主,喜剧/脱口秀,汉语普通话,中国大陆,7.5,424,17.50%,50.00%,26.30%,5.00%,1.30%,156
198,35300081,册那2020,2020,徐风暴,徐风暴,脱口秀,汉语普通话,中国大陆,7.7,321,18.20%,49.10%,30.90%,1.80%,0.00%,84
199,34979060,还会与你相见3次 あと3回、君に会える,2020,萩原健太郎,山本美月/真荣田乡敦/西野入流佳/工藤阿须加/古川琴音/真岛秀和/水間ロン/塚本高史/光石研/吉行和子/酒井若菜,剧情/爱情,日语,日本,7.6,1130,17.50%,47.50%,30.80%,3.80%,0.30%,416
200,35155887,此时此爱 Ensilumi,2020,哈米·拉梅赞,Niilo Airas/Toni Airas/沙哈布·侯赛尼/劳拉·布林/Muhammed Cangore/Pezhman Escandari/Kimiya Eskandari/Shabnam Ghorbani/Christian Godenhjelm/克里斯蒂娜·哈科拉/Henry Hanikka/Helen Kesete/Aran-Sina Keshvari/Pasi Kuivalainen/埃罗·梅拉斯涅米/Jyrki Nousiainen,剧情,波斯语 / 芬兰语 / 英语,芬兰,7.6,916,15.80%,53.30%,27.80%,1.90%,1.10%,346
201,34984191,我们来了 הנה אנחנו,2020,尼尔·伯格曼,Shai Avivi/Noam Imber/Smadar Wolfman,剧情,希伯来语,以色列 / 意大利,7.6,158,18.40%,44.90%,35.30%,1.50%,0.00%,75
202,34960100,最好的岁月 Gli anni più belli,2020,加布里埃莱·穆奇诺,皮耶尔弗兰切斯科·法维诺/米卡埃拉·拉马佐蒂/吉姆·罗斯·斯图尔特/克劳迪奥·桑塔玛利亚/妮可莱塔·罗曼诺芙/Emma Marrone/Alma Noce/Francesco Centorame/Andrea Pittorino/Matteo De Buono/Mariano Rigillo/弗朗西斯科·阿克夸利/Paola Sotgiu/Fabrizio Nardi/Gennaro Apicella/马尔科·潘克拉齐,剧情,意大利语,意大利,7.6,128,21.40%,40.80%,35.00%,1.00%,1.90%,43
203,30156197,拓荒野女孩 Calamity une enfance de Martha Jane Cannary,2020,2020,雷米·沙耶,动画,法语 / 英语,法国 / 丹麦,7.3,387,12.70%,45.40%,36.50%,5.10%,0.30%,151
204,35173631,乔·李斯特：我恨我自己 Joe List: I Hate Myself,2020,Jason Katz,Joe List,喜剧,英语,美国,7.6,157,13.50%,52.40%,33.30%,0.00%,0.80%,50
205,35164130,笼中鸟 Bis wir tot sind oder frei,2020,奥利弗·赖斯,乔尔·巴斯曼/玛丽·洛伊恩贝格尔/杰拉·哈斯/安纳托·陶布曼/毕碧安娜·贝格/比特·马蒂/Philippe Graber/Pascal Ulli/Michael Schertenleib/Martina Schöne-Radunski/Deborah De Lorenzo/Christian Samuel Weber,剧情/爱情,德语 / 瑞士德语 / 西班牙语,德国 / 瑞士,7.7,149,18.80%,46.20%,34.20%,0.90%,0.00%,65
206,34965956,汤姆·帕帕：你很棒了 Tom Papa: You're Doing Great!,2020,格里高利·雅各布,Tom Papa,喜剧/脱口秀,英语,美国,7.6,125,27.00%,32.60%,36.00%,2.20%,2.20%,48
207,35061249,来自波多利斯克的男人 Человек из Подольска,2020,Semyon Serzin,Vadik Korolyov/Yuliya Bashorina/Ilya Borisov/Ivan Gorbunov/Denis Gorin/维克多利亚·伊萨科娃/Vladimir Karpov/Mikhail Kasapov/Nikolay Kislichenko/Rita Kron/Georgiy Kudrenko/Platon Kudryashov/Nikolay Kuglyant/Olga Lapshina/Oleg Loevskiy,剧情,俄语,俄罗斯,7.6,69,14.00%,57.90%,24.60%,1.80%,1.80%,34
208,26754233,八佰,2020,管虎,王千源/张译/姜武/黄志忠/张俊一/欧豪/杜淳/魏晨/张宥浩/唐艺昕/李九霄/李晨/梁静/侯勇/辛柏青/俞灏明/刘晓庆/姚晨/郑恺/余皑磊/黄晓明/徐嘉雯/张承/马精武/胡晓光/陆思宇/白恩/曹璐/刘云龙/杨嘉华/中泉英雄/高爽/郑伟/高冬平/黄米依/曹卫宇/宋洋/徐乐同/徐幸,剧情/历史/战争,汉语普通话 / 日语 / 英语,中国大陆,7.5,760564,18.60%,45.40%,29.90%,4.40%,1.70%,246779
209,30171424,拆弹专家2,2020,邱礼涛,刘德华/刘青云/倪妮/谢君豪/姜皓文/吴卓羲/马浴柯/黄德斌/郑子诚/洪天明/袁富华/刘浩龙/凌文龙/赵永洪/蔡瀚亿/张竣杰/张扬,动作/犯罪,汉语普通话 / 粤语 / 英语,中国大陆 / 中国香港,7.5,529031,13.70%,50.50%,31.70%,3.60%,0.50%,194398
210,35069520,亲爱的房客 親愛的房客,2020,郑有杰,莫子仪/陈淑芳/白润音/吴朋奉/谢琼煖/姚淳耀/是元介/沈威年/王可元/陈雪甄/胡广雯/朱宥丞/林欣怡,剧情/同性,汉语普通话,中国台湾,7.5,14585,15.70%,47.40%,33.20%,3.20%,0.50%,5835
211,26998133,江湖医生 Šarlatán,2020,阿格涅丝卡·霍兰,伊凡·特洛伊/约瑟夫·特洛伊/尤拉伊·娄伊/嘉罗斯拉娃·波科娜/Jirí Cerný/Miroslav Hanus/Ladislav Kolár/马丁·西塔/扬·弗拉萨克/芭芭拉·米洛托娃/Milena Sajdkova/玛格达莱娜·博洛娃/奥特马尔·布兰库斯基/Daniela Vorácková/Adam Hrdy/扬·布达尔/马丁·马斯卡/伊娃·班多尔/伊戈尔·巴雷斯/马瑞克·艾普斯坦/约阿希姆·保罗·阿斯波克/伯恩哈德·舒茨/克劳迪娅·瓦西科娃/扬·诺沃特尼/瓦茨拉夫·科普塔/吉里·伦德尔/卡米尔·斯韦吉达,剧情/同性/传记/历史,捷克语 / 德语,爱尔兰 / 斯洛伐克 / 波兰 / 捷克,7.5,1892,15.00%,49.00%,32.20%,2.90%,0.90%,859
212,34822138,咱们裸熊：电影版 We Bare Bears: The Movie,2020,丹尼尔·钟,埃里克·埃德尔斯坦/鲍比·莫尼汉/迪米特利·马丁/马克·埃文·杰克逊/帕顿·奥斯瓦尔特/查琳·易/卡梅伦·埃斯波西托/杰森·李/山姆·拉瓦尼诺/马克斯·米切尔/艾丽·坎伯尔/刘逸云/特拉维娜·斯普林格/基思·弗格森/莎拉·索博尔/乔什·库雷/欧阳万成/格蕾·德丽斯勒/法布里齐奥·扎卡里·奇诺/卡云·金/弗雷德·塔特西奥/彼得·杰索普/里克·齐夫,喜剧/动画,英语,美国,7.5,8666,18.80%,42.60%,34.20%,3.60%,0.70%,3678
213,34858550,午夜天鹅 ミッドナイトスワン,2020,内田英治,草彅刚/服部树咲/田中俊介/吉村界人/真田怜臣/上野铃华/佐藤江梨子/平山祐介/根岸季衣/水川麻美/田口智朗/真飞圣,剧情/同性,日语,日本,7.5,1995,18.70%,46.00%,30.20%,3.50%,1.50%,939
214,30271236,最后一封信 ラストレター,2020,岩井俊二,松隆子/福山雅治/广濑铃/神木隆之介/庵野秀明/森七菜/水越惠子/中山美穗/丰川悦司,剧情/爱情,日语,日本,7.5,8215,16.40%,46.70%,33.10%,3.20%,0.60%,3480
215,32579297,假如爱有天意 Classic Again จดหมาย สายฝน ร่มวิเศษ,2020,撒切普·苏法斯里,提迪蓬·德查阿派坤/兰奇拉薇·昂库瓦拉沃特/苏特廷若克.素柏威吉塔/萨米特彭·萨库朋柴/Meiko Chonnikan Netjui/Amm Siraprapa Sookdamrong/缇迪楠·珂兰格佩特,剧情/爱情,泰语,泰国,7.5,1716,21.20%,40.60%,31.70%,5.20%,1.30%,813
216,34969536,边缘状态 Limbo,2020,本·夏罗克,埃米尔·艾尔-马斯里/西瑟·巴比特·科努德森/刘易斯·格里本/埃莉·哈丁顿/卡伊斯·纳塞夫/卡梅隆·富尔顿/西尔维·弗诺/豪尔赫·吉迪/桑吉弗·科赫利/雷蒙德·梅恩斯/奥拉·奥雷比伊/维卡什·拜/夸贝纳·安萨/肯尼斯·克拉德/格蕾丝·奇尔顿,剧情,英语 / 阿拉伯语,英国,7.5,1448,13.60%,51.90%,31.00%,2.90%,0.60%,696
217,35256304,SCP：霸主 SCP: Overlord,2020,Stephen Hancock,,科幻/悬疑/惊悚,英语,美国,7.5,533,21.60%,42.20%,29.10%,5.50%,1.50%,100
218,34947531,在地下城寻求邂逅是否搞错了什么 第二季OVA ダンジョンに出会いを求めるのは間違っているだろうかⅡ OVA,2020,橘秀树,水濑祈/大西沙织/松冈祯丞/内田真礼/细谷佳正/赤崎千夏/早见沙织/千菅春香/渡边明乃/田村睦心/古川慎/冈本信彦/逢坂良太/大桥贤一郎/小若和郁那/小林亲弘,喜剧/动画/冒险,日语,日本,7.5,1759,25.20%,34.80%,32.50%,5.20%,2.20%,93
219,34953818,德云社己亥年封箱庆典2020,2020,郭德纲,郭德纲/于谦/岳云鹏/孙越/张鹤伦/郎鹤焱/尚九熙/何九华/张九南/郭麒麟/朱云峰/曹鹤阳/高峰/杨九郎/高九成/孟鹤堂/周九良,喜剧/脱口秀,汉语普通话,中国大陆,7.4,1388,15.50%,43.90%,34.80%,4.50%,1.30%,320
220,30348614,纳尔齐斯与歌尔德蒙 Narziss und Goldmund,2020,斯戴芬·卢佐维茨基,杰尼斯·纽沃纳/萨宾·塔布瑞亚/亨丽埃特·肯夫里乌斯/卢卡斯·贝奇/罗珊妮·杜兰/格奥尔格·弗里德里希/迈克尔·格兰特斯琴/马蒂亚斯·哈比希/安德烈·赫尼克/伊丽莎白·卡内蒂斯/罗曼·约翰尼斯·科恩菲尔德/约翰内斯·克里施/松妮·梅勒斯/杰里米·米里克/乌韦·奥克森克内希特/基达·拉马丹/布兰科·萨马罗夫斯基/艾丽莎·施洛特/杰西卡·施瓦茨/艾米利亚·舒勒/马里乌斯·西奥伯德,剧情,德语,德国,7.5,1748,17.30%,45.10%,32.20%,4.10%,1.20%,864
221,34948271,我们无法一起学习 OAD2 ぼくたちは勉強ができない OAD2,2020,岩崎良明,逢坂良太/白石晴香/富田美忧/铃代纱弓/Lynn/朝日奈丸佳/大西沙织/高野麻里佳/河西健吾/阿澄佳奈/小形满/种崎敦美/三重野帆贵,喜剧/爱情/动画,日语,日本,7.5,198,28.20%,31.20%,31.80%,4.70%,4.10%,31
222,35132963,吉姆·杰佛瑞斯：不宽容 Jim Jefferies: Intolerant,2020,斯科特·扎别尔斯基,吉姆·杰弗里斯,喜剧,英语,美国,7.6,432,18.60%,45.00%,32.50%,3.30%,0.60%,121
223,35393318,攻城日记 Блокадный дневник,2020,安德烈·扎伊采夫,Olga Ozollapinya/Sergey Dreyden/Andrey Shibarshin/Darya Rumyantseva/瓦西利娜·马科夫采娃/Aleksandr Chislov/阿列克谢·菲利蒙诺夫/Gleb Kalyuzhnyy,剧情,俄语,俄罗斯,7.5,140,24.80%,32.10%,36.70%,6.40%,0.00%,61
224,34967012,来自亚塞诺瓦茨的达拉 Дара из Јасеновца,2020,普雷迪拉格·安东尼耶维奇,比利亚娜·切基奇/兹拉坦·维多维奇/安贾·斯坦尼克/Luka Saranovic/Jakov Saranovic/Simon Saranovic/Marko Pipic/娜塔莎·妮可维奇/伊戈尔·多尔德维奇/马尔科·扬克蒂奇/乌克·科斯蒂奇/博扬·齐罗维奇/Sandra Ljubojevic/Nikola Radulj/Rajko Lukac/Vesna Kljajic-Ristovic/尼科莉娜·叶利扎瓦茨/泽尔科·埃尔基克/艾莉莎·拉达科维奇/佩塔尔·泽卡维卡/戈兰·约基奇/米伦娜·尼科利克/Natasa Balog/Danijela Vranjes/拉多斯拉夫·米伦科维奇/娜塔莎·德拉库利奇/德拉戈斯拉夫·梅多杰维奇/Slobodan Perisic/Ras Rastoder/Maja Kolundzija/斯特凡·武基奇/伊凡·泽基克/马尔佳·奥普瑟尼卡/Nebojsa Vranic,剧情/历史/战争,塞尔维亚语 / 德语,塞尔维亚,7.5,1085,15.80%,49.10%,31.10%,2.60%,1.40%,310
225,35083566,泷泽歌舞伎 ZERO 2020 滝沢歌舞伎 ZERO 2020 The Movie,2020,泷泽秀明,深泽辰哉/拉乌卢/渡边翔太/向井康二/阿部亮平/目黑莲/宫馆凉太/佐久间大介,剧情/动作,日语,日本,7.6,386,37.50%,26.90%,18.30%,11.50%,5.80%,174
