排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
260,34835822,我们俩 Deux,2019,菲利波·梅内盖蒂,巴巴拉·苏科瓦/玛尔蒂娜·舍瓦利/蕾雅·德吕盖/Jérôme Varanfrain/Muriel Bénazéraf/Augustin Reynes/Hervé Sogne/Stéphane Robles/欧根妮·安泽林/Véronique Fauconnet/Aude-Laurence Clermont Biver/Denis Jousselin/Alice Lagarde/Paloma Dumaine/Sasha Roy Bellina/Gilles Soeder,剧情/爱情/同性,法语,法国 / 卢森堡 / 比利时,7.7,1805,18.30%,52.90%,26.20%,1.90%,0.70%,785
261,34929982,一拳超人 第二季 OVA2 ワンパンマン SEASON2 OVA02 おっさん達と釣り,2019,樱井亲良,山路和弘/津田健次郎/中村悠一/相马康一/真木骏一,动画,日语,日本,7.7,1355,23.40%,40.50%,31.90%,3.80%,0.40%,157
262,30255075,海边电影院 海辺の映画館 キネマの玉手箱,2019,大林宣彦,厚木拓郎/细山田隆人/细田善彦/吉田玲/成海璃子/山崎纮菜/常盘贵子,剧情/爱情/科幻/战争,日语,日本,7.6,2226,24.80%,41.30%,25.60%,6.10%,2.20%,1282
263,30150641,猫与爷爷 ねことじいちゃん,2019,岩合光昭,立川志の輔/柴崎幸/小林薰/田中裕子/柄本佑/银粉蝶/山中崇/叶山奖之,剧情,日语,日本,7.7,4426,20.10%,46.70%,30.40%,2.50%,0.30%,2101
264,30401237,下町火箭 新春SP 新春ドラマ特別編『下町ロケット』,2019,阿部宽,阿部宽/立川谈春/安田显/和田聪宏/今野浩喜,剧情/爱情/科幻,日语,日本,7.7,682,22.80%,47.10%,26.20%,2.80%,1.10%,174
265,33434840,弦音 -风舞高中弓道部- TV未放送第十四话 ツルネ -風舞高校弓道部- TV未放送エピソード第十四話,2019,山村卓也,上村祐翔/市川苍/铃木崚汰/矢野奖吾/石川界人/浅沼晋太郎/大地叶/岛袋美由利/七濑彩夏/小林裕介/天崎滉平/寺岛拓笃/猪股慧士/金子诚/猪股慧士 Satoshi Inomata,动画,日语,日本,7.7,316,24.00%,39.60%,34.50%,1.50%,0.40%,81
267,35138506,SCP基金会：玩偶屋 SCP: Dollhouse,2019,Stephen Hancock,Bryce Buckley/Frank Fallon/Jerry Freeman/Bradley Gareth/Daniel Hodge/River Kanoff/Austin McKayle Rearden/Malina Susim/Kendel Vendettie,,英语,美国,7.7,296,22.00%,46.30%,27.20%,4.50%,0.00%,56
268,30443614,彗星美人 National Theatre Live: All about eve,2019,伊沃·冯·霍夫,莉莉·詹姆斯/吉莲·安德森/朱利安·欧文登/莫妮卡·杜兰/Sheila Reid/拉哈珊·斯通/斯坦利·汤森德/Jessie Mei Li/Ian Drysdale/Tsion Habte/Philip Voyzey,剧情,英语,英国,7.7,321,19.80%,48.30%,29.70%,1.50%,0.80%,94
269,34822085,亲爱的小孩 پسر - مادر,2019,Mahnaz Mohammadi,Raha Khodayari/Mahan Nasiri/利萨·贝赫布迪/Maryam Boubani/Shiva Ordooie,剧情,波斯语,伊朗 / 捷克,7.7,148,17.40%,52.20%,28.70%,1.70%,0.00%,37
270,34925150,很远很远 Lontano lontano,2019,吉安尼·迪·格雷格里奥,恩尼奥·凡塔斯蒂基尼/乔治·科兰杰利/吉安尼·迪·格雷格里奥/Daphne Scoccia/罗贝托·埃利茨卡/加拉泰亚·兰齐/Iris Peynado/Salih Saadin Khalid/Francesca Ventura/ Silvia Gallerano/马可·费利/Giancarlo Porcacchia/Simona Sorbello/Riccardo Ciancarelli/亚历山德罗·贝纳迪尼/安德里亚·萨托雷蒂,喜剧,意大利语,意大利,7.7,114,24.00%,42.70%,28.10%,5.20%,0.00%,48
271,33418571,周六夜现场：保罗·路德/DJ卡拉德 Saturday Night Live Paul Rudd/DJ Khaled,2019,保罗·路德,保罗·路德/DJ卡拉德/罗伯特·德尼罗/雅各布·安德森/简·方达/莉莉·汤姆林/约翰·传奇,喜剧/音乐,英语,美国,7.7,84,22.20%,46.00%,28.60%,3.20%,0.00%,40
272,30294296,洛克斯 Rocks,2019,莎拉·加芙隆,芭姬·巴克雷/科萨尔·阿里/丹格卢·奥赛·基谢杜/Shaneigha-Monik Greyson/鲁比·斯托克斯/Tawheda Begum/Afi Okaidja/Anastasia Dymitrow/萨拉·奈尔斯/Layo-Christina Akinlude/莎伦·D·克拉克/Islah Abdur-Rahman/肖拉·阿德乌斯/Mohammad Amiri/Brie-Morgan Appleton/蒂娜·蒋/凯特·伊西特/凯恩·扎贾斯,剧情,英语,英国,7.7,82,19.10%,47.10%,32.40%,1.50%,0.00%,38
273,32659890,我和我的祖国,2019,陈凯歌,黄渤/张译/韩昊霖/杜江/葛优/刘昊然/宋佳/王千源/任素汐/吴京/朱一龙/王东/陈飞宇/佟丽娅/欧豪/张嘉益/惠英红/龚蓓苾/田壮壮/韩东君/辛柏青/周冬雨/任达华/江珊/王砚辉/耿乐/姜武/梁静/佟大为/魏晨/胡军/王天辰/彭昱畅/罗海琼/郭丞/周依然/樊雨洁/刘涛/马伊琍/张建亚/徐峥/王洛勇/高亚麟/王道铁/程禹森/马书良/景海鹏/陈冬/雷佳音/张子枫/陶虹/郭京飞/袁文康/贾晨飞/邵汶/张芝华/段博文/郎平,剧情,汉语普通话,中国大陆,7.6,947580,20.90%,44.90%,29.10%,3.90%,1.10%,291772
274,26931786,蜘蛛侠：英雄远征 Spider-Man: Far from Home,2019,乔·沃茨,汤姆·赫兰德/赞达亚/杰克·吉伦哈尔/寇碧·史莫德斯/塞缪尔·杰克逊/乔恩·费儒/玛丽莎·托梅/雅各布·巴特朗/安格瑞·赖斯/马丁·斯塔尔/瑞米·许/纽曼·阿卡/托尼·雷沃罗利/J·B·斯穆夫/赫米基·马德拉/戴维娜·西塔拉姆/约瑟夫·朗/露丝·霍洛克斯/希滕·珀泰尔/杰罗恩·凡·康宁斯伯格/列尼斯·德洛桑托斯/查利·蕾娅·埃斯奎尔/费斯·洛根/J·K·西蒙斯/小罗伯特·唐尼,动作/科幻/冒险,英语,美国,7.6,559614,19.80%,46.10%,29.90%,3.60%,0.70%,160963
275,34875369,七号房的礼物 7. Koğuştaki Mucize,2019,梅米特·艾达·厄兹泰金,阿拉斯·布鲁特·伊涅姆利/妮莎·索菲亚·阿克松古尔/德尼兹·贝萨尔/塞利尔·托扬·乌伊萨尔/伊尔卡·阿克苏穆/梅苏特·阿库斯塔/约达尔.奥库尔/萨尔普·阿克卡亚/Yildiray Sahinler/Deniz Celiloglu/Gulcin Kultur Sahin/Ferit Kaya/Cankat Aydos/Hayal Köseoglu/Dogukan Polat,剧情,土耳其语,土耳其,7.6,39681,19.20%,47.60%,29.80%,2.80%,0.60%,16255
276,10546436,第一滴血5：最后的血 Rambo: Last Blood,2019,阿德里安·格鲁伯格,西尔维斯特·史泰龙/帕斯·贝加/塞尔吉奥·佩里斯-门切塔/艾德里安娜·巴拉扎/维特·蒙雷尔/吉妮·金/华金·科西奥/帕斯卡西奥·洛佩斯/奥斯卡·贾恩那达/亚历山大·迪米特罗夫/亚伦·科恩/尼克·威特曼/杰西卡·马德森/路易·曼迪勒/欧文·戴维斯/阿塔纳斯·斯雷布雷夫/乔治·曼切夫,动作/惊悚/冒险,英语 / 西班牙语,美国 / 西班牙 / 保加利亚,7.6,46138,21.70%,41.10%,31.60%,4.60%,1.00%,14125
277,30327897,漫长的告别 長いお別れ,2019,中野量太,苍井优/竹内结子/松原智惠子/山崎努/蒲田优惟人/中村伦也/北村有起哉/杉田雷麟/清水久留巳/仓野章子/不破万作/冈山一/池谷伸枝/藤原季节/小市慢太郎/松泽匠,剧情/家庭,日语,日本,7.6,31014,16.40%,51.30%,29.50%,2.50%,0.30%,13219
278,33428622,叔·叔,2019,杨曜恺,太保/袁富华/区嘉雯/卢镇业/胡轶心/林耀声/江涛/王晓怡/刘亭君/施魅力/黄国辉/翟紫筠,剧情/同性,粤语,中国香港,7.6,23026,15.70%,53.70%,27.70%,2.10%,0.70%,9483
279,26759819,命运之夜——天之杯Ⅱ：迷失之蝶 劇場版 Fate/stay night [Heaven's Feel] II. lost butterfly,2019,须藤友德,杉山纪彰/下屋则子/神谷浩史/川澄绫子/植田佳奈/门胁舞以/伊藤美纪/中田让治/津嘉山正种/关智一/浅川悠/诹访部顺一/稻田彻,剧情/动画/奇幻,日语,日本,7.6,29200,23.30%,40.20%,30.30%,5.10%,1.10%,8858
280,26848640,教授与疯子 The Professor and the Madman,2019,法尔哈德·撒夫尼亚,梅尔·吉布森/西恩·潘/娜塔莉·多默尔/詹妮弗·艾莉/斯蒂芬·迪兰/埃迪·马森/艾恩·格拉法德/杰瑞米·艾文/艾丹·麦克阿德尔/布伦丹·帕特里克斯/亚当·弗格斯/布赖恩·福琼/布莱恩·默里/戴维·克罗利/克里斯托弗·马利基/马尔科姆·弗里曼/斯蒂夫·根恩/约翰·莫顿/肖恩·达根/乔·麦金尼/布赖恩·奎恩,剧情/传记,英语,爱尔兰 / 法国 / 冰岛 / 美国 / 墨西哥 / 比利时 / 英国 / 中国香港,7.6,18940,16.70%,49.10%,31.30%,2.70%,0.20%,6660
281,26923111,必是天堂 إن شئت كما في السماء,2019,伊利亚·苏雷曼,伊利亚·苏雷曼/阿里·苏莱曼/夸西·宋桂/盖尔·加西亚·贝纳尔/格莱戈尔·科林/文森特·马拉瓦尔/Holden Wong/Gabrielle Mankiewicz/Robert Higden/Sebastien Beaulac/Ossama Bawardi/François Girard/Basil McKenna/Raia Haidar/Aldo Lopez,喜剧,英语 / 法语 / 阿拉伯语,法国 / 卡塔尔 / 德国 / 加拿大 / 土耳其 / 巴勒斯坦,7.6,9233,16.80%,51.40%,27.50%,3.50%,0.80%,4657
282,26820769,红鞋子和七个小矮人 Red Shoes & the 7 Dwarfs,2019,宋浩宏,科洛·莫瑞兹/山姆·克拉弗林/吉娜·格申/帕特里克·沃伯顿/吉姆·拉什/西蒙·卡斯安德斯/诺兰·诺斯/艾娃·寇克尔/阿什·布林克夫/布莱恩·T·德莱尼/本·迪斯金/凯瑞·华格伦/劳伦·米勒/Frederik Hamel/Frank Todaro/Juju Journey Brener/Piotr Michael/Amanda Troop,喜剧/爱情/动画/奇幻,英语,韩国,7.6,17605,17.20%,50.60%,29.20%,2.50%,0.50%,8077
283,27887836,生日 생일,2019,李钟言,薛景求/全度妍/金宝敏/尹灿荣/金秀珍/李凤莲/朴钟焕/权昭贤/成侑彬/汤峻相/申文成,剧情,韩语,韩国,7.6,8071,17.50%,48.10%,30.70%,3.00%,0.70%,3479
284,34909343,元首偷走了粉兔子 Als Hitler das rosa Kaninchen stahl,2019,卡罗莉内·林克,丽娃·克里马洛夫斯基/马里纳斯·霍曼/卡拉·朱里/奥利弗·马苏奇/尤斯图斯·冯·多赫纳尼/乌苏拉·温纳/安妮·贝南特/安德烈·谢曼斯基/安妮·薛弗/拉斐尔·寇索里斯/本杰明·萨德勒/安德烈亚斯·马蒂/Raban Bieling/Risch Flurin Alexander/Meisser Noah/Luisa-Céline Gaffron/Hannah Kampichler/Peter Bantli/Held Alina/Knight Emma/Rahel Hubacher,剧情/历史,德语 / 瑞士德语 / 法语 / 英语,德国 / 瑞士 / 意大利,7.6,7439,14.90%,53.70%,28.50%,2.70%,0.10%,3120
285,34462037,鲁邦三世 The First ルパン三世 THE FIRST,2019,山崎贵,栗田贯一/小林清志/浪川大辅/泽城美雪/山寺宏一/广濑铃/吉田钢太郎/藤原龙也,喜剧/动作/动画,日语,日本,7.6,6965,19.30%,46.50%,31.00%,2.70%,0.50%,2394
286,30390185,一切如你,2019,黄宏,于蓝/于洋/秦怡/田华/谢芳/牛犇/刘江/杨静/管宗祥/许还山/张勇手/雷恪生/彭玉/李明启/吕中/郑毓芝/刘佩琦/奚美娟/侯勇/聂远/王志飞/郭晓东/吴军/翟天临/张艺兴/马苏/刘琳/颜丙燕/曹磊/徐囡楠/王今心/王毅凡,剧情/家庭,汉语普通话,中国大陆,7.6,5411,28.30%,34.30%,30.00%,4.80%,2.60%,2768
287,21354767,伯纳黛特你去了哪 Where'd You Go Bernadette,2019,理查德·林克莱特,凯特·布兰切特/朱迪·格雷尔/克里斯汀·韦格/劳伦斯·菲什伯恩/特罗伊安·艾夫瑞·贝利萨里奥/比利·克鲁德普/约翰内斯·豪克尔·约翰内森/詹姆斯·乌尔班尼亚克/凯特·伊斯顿/理查德·罗比查乌克斯/艾玛·尼尔森/李·哈林顿/理查德·巴洛/威廉·卡尼亚/克劳迪娅·多米特/Zoe Chao/Lana Young/Katelyn Statton/Zachary Davis Brown,剧情/喜剧,英语,美国,7.6,19455,18.80%,45.80%,31.80%,3.20%,0.50%,7338
288,30452121,头痛欲裂 Kopfplatzen,2019,萨瓦斯·泽维斯,马克思·雷迈特/奥斯卡·奈泽尔/伊莎贝尔·格什克/路易斯·海耶尔/Ercan Durmaz/迈克尔·施内克/乔尔·巴斯曼/Aris Diamanti/安德列斯·赫尔吉·施密德/Mehmet Yilmaz/奥蒂妮·乔尼/Ben Bickele/Jörg Zick/Gabriele Krestan,剧情,德语,德国,7.6,6104,15.70%,51.30%,30.30%,2.10%,0.60%,2937
289,30270746,寒单 寒單,2019,黄朝亮,郑人硕/胡宇威/黄瀞怡/林予晞/杨贵媚/陆弈静/高捷/陈博正,剧情,汉语普通话,中国台湾,7.7,6961,18.70%,49.60%,28.30%,2.70%,0.80%,2658
290,30167512,琼斯先生 Mr. Jones,2019,阿格涅丝卡·霍兰,詹姆斯·诺顿/凡妮莎·柯比/彼得·萨斯加德/约瑟夫·马勒/肯内斯·库兰汉姆/费奈拉·伍尔加/米哈利娜·奥利尚斯卡/塞林·琼斯/贝娅塔·波兹尼亚克/朱利安·刘易斯·琼斯/理查德·艾尔芬/简·豪/克日什托夫·皮耶钦斯基,剧情/惊悚/传记,英语 / 乌克兰语 / 俄语 / 威尔士语,波兰 / 英国 / 乌克兰,7.7,5489,20.70%,46.70%,29.00%,2.90%,0.80%,2250
291,27115758,陪审员 배심원들,2019,洪承完,文素丽/朴炯植/白秀章/金美京/尹敬浩/徐正妍/赵汉哲/金弘波/曹秀香/权海骁/太仁镐/徐贤宇/李容怡/廉东宪,剧情,韩语,韩国,7.6,9261,15.10%,51.00%,30.80%,2.60%,0.50%,3260
292,33384985,杰斯尼克：产房一把火 Anthony Jeselnik: Fire in the Maternity Ward,2019,马库斯·雷波依,安东尼·杰塞尔尼克,喜剧/脱口秀,英语,美国,7.6,1318,21.60%,42.70%,31.70%,3.40%,0.60%,424
293,30481809,高个儿 Дылда,2019,康捷米尔·巴拉戈夫,维多利亚·米罗什尼琴科/瓦西丽莎·佩里吉娜/Andrey Bykov/Igor Shirokov/Konstantin Balakirev/克塞妮娅·库捷波娃/Olga Dragunova/Timofey Glazkov/Filipp Zhloba,剧情/同性/战争,俄语,俄罗斯,7.6,6282,17.20%,50.40%,29.10%,2.80%,0.50%,2763
294,30140101,你觉得我是谁 Celle que vous croyez,2019,萨菲·奈布,朱丽叶·比诺什/妮可·加西亚/弗朗索瓦·西维尔/玛丽-安吉·科斯塔/纪尧姆·谷伊/夏尔·贝尔林/朱勒斯·霍普兰/朱尔斯·高泽林/弗兰西斯·莱珀雷/克洛德·佩隆,剧情,法语,法国 / 比利时,7.6,8465,15.20%,51.20%,30.60%,2.60%,0.40%,3504
295,34461680,要强的人 Los fuertes,2019,奥马尔·苏尼加·伊达尔戈,塞穆尔.冈撒勒斯/安东尼奥·阿尔塔米拉诺/Marcela Salinas/Rafael Contreras/Nicolás Corales/Luis Montoya,剧情/同性,西班牙语,智利,7.6,7896,17.20%,47.50%,31.70%,2.90%,0.60%,3876
296,27195204,卢斯 Luce,2019,朱利叶斯·约拿,娜奥米·沃茨/奥克塔维亚·斯宾瑟/蒂姆·罗斯/小凯文·哈里森/诺尔贝特·里奥·布茨/玛莎·斯蒂芬妮·布莱克/亚斯特罗/克里斯托弗·曼恩/苏利芒·西尔·萨瓦内/阿曼达·特罗亚/费斯·洛根/Andrea Bang/Omar Brunson/Noah Gaynor/伊恩·安特曼/亚历克斯·佩雷斯,剧情,英语,美国,7.6,6726,15.30%,54.20%,27.50%,2.30%,0.70%,2706
297,30483380,世纪末 Fin de siglo,2019,卢西奥·卡斯特罗,胡安·巴贝里尼/拉蒙·普霍尔/米娅·麦斯特罗/马里亚诺·洛佩兹/海伦·西莉亚·卡斯特罗·伍德,剧情/同性,西班牙语 / 加泰罗尼亚语,阿根廷,7.6,6054,19.50%,47.20%,29.60%,3.00%,0.70%,2422
298,27102546,错会半生 Lara,2019,扬·奥勒·格斯特,科琳娜·哈弗奇/汤姆·希林/希尔德加德·斯罗德/苏珊娜·布雷德霍夫特/斯特芬·金斯,剧情,德语,德国,7.6,2605,16.20%,49.80%,30.50%,2.90%,0.60%,1223
299,34865529,一拳超人 第二季 OVA1 ワンパンマン SEASON2 サイタマとそこそこの能力者達,2019,樱井亲良,古川慎/石川界人,动画,日语,日本,7.6,1642,23.00%,37.90%,34.90%,3.60%,0.60%,195
300,30391300,我们是小僵尸 ウィーアーリトルゾンビーズ,2019,长久允,二宫庆多/水野哲志/奥村门土/中岛塞娜/佐佐木藏之介/工藤夕贵/池松壮亮/初音映莉子/村上淳/西田尚美/佐野史郎/菊地凛子/永濑正敏,剧情/音乐,日语,日本,7.6,8132,22.20%,43.10%,28.30%,5.20%,1.20%,4300
301,35048327,一拳超人 第二季 OVA3 ワンパンマン SEASON2 OVA03 ジェノスと記憶喪失,2019,樱井亲良,古川慎/石川界人/早见沙织,动画,日语,日本,7.6,989,22.50%,39.50%,33.60%,3.60%,0.80%,136
302,27042709,鹈鹕的故事 Storm Boy,2019,肖恩·斯伊特,杰·科特尼/杰弗里·拉什/大卫·古皮利/艾瑞克·托马森/西蒙娜·安南/钱塔尔·库图里/摩根·戴维斯/芬恩·利特,剧情/家庭,英语,澳大利亚,7.6,3348,16.90%,48.40%,30.90%,3.20%,0.50%,1329
303,27663788,幼女战记 剧场版 劇場版 幼女戦記,2019,上村泰,悠木碧/早见沙织/三木真一郎/玄田哲章/大塚芳忠/飞田展男/滨野大辉/笠间淳/林大地/小林裕介/土师孝也/小柳良宽/户松遥/高冈瓶瓶,剧情/动画/战争/冒险,日语,日本,7.6,2910,26.80%,39.10%,24.50%,5.30%,4.30%,999
304,30395075,爱在人间 Ordinary Love,2019,丽莎·巴罗斯·德萨,莱丝利·曼维尔/连姆·尼森/埃什·阿拉迪/梅兰妮·克拉克·普伦/马修·夏普/杰拉尔丁·麦卡林登/玛丽·林赛/罗丝·亨德森/斯特拉·麦克考斯克/伊恩·麦卡弗蒂/玛吉·克罗宁/大卫·威尔莫特/阿米特·沙阿/薇薇安·莫诺/奥利维亚·麦克德莫特/莱勒·罗迪/帕特里克·菲茨蒙斯,剧情/爱情,英语,英国,7.6,3253,14.50%,55.40%,28.30%,1.50%,0.30%,1714
305,33392790,火箭少女101飞行演唱会*广州站 2019火箭少女101飞行演唱会,2019,孟美岐,孟美岐/吴宣仪/杨超越/段奥娟/郭颖/赖美云/张紫宁/杨芸晴/李紫婷/傅菁/徐梦洁,歌舞,汉语普通话,中国大陆,7.6,1328,35.60%,26.70%,28.90%,0.00%,8.90%,367
306,30408645,德云社戊戌年封箱庆典2019,2019,郭德纲,郭德纲/于谦/岳云鹏/张云雷/杨九郎/郭麒麟,喜剧/戏曲,汉语普通话,中国大陆,7.6,1659,17.30%,51.30%,28.00%,1.30%,2.00%,369
307,33451881,带妈妈出去玩 帶媽媽出去玩,2019,隋淑芬,刘引商/陈以文/今子嫣,剧情,汉语普通话 / 闽南语 / 山东话,中国台湾,7.6,861,17.10%,50.90%,27.20%,4.40%,0.40%,255
308,30301095,遇见女孩的感觉 Ek Ladki Ko Dekha Toh Aisa Laga,2019,雪莉·乔普拉·达尔,亚尼·卡普/玖熹·查瓦拉/索娜姆·卡普尔/拉吉·库玛/雷吉娜·卡桑德拉/马杜马蒂·卡普尔/阿明·阿卜杜勒·奎德/莎拉·阿尔琼,剧情/喜剧/爱情,印地语,印度,7.6,2147,21.90%,43.00%,30.00%,4.00%,1.20%,913
309,33422980,莉莉安 Lillian,2019,安德烈艾斯·霍瓦斯,Patrycja Planik,剧情,英语 / 俄语,奥地利,7.6,290,19.50%,47.00%,28.80%,4.70%,0.00%,113
310,34809360,在街上 街の上で,2019,今泉力哉,若叶龙也/穗志萌香/古川琴音/萩原实里/中田青渚/成田凌,剧情/爱情,日语,日本,7.6,7191,18.20%,49.80%,28.10%,3.10%,0.70%,3516
311,33457623,歌之☆王子殿下剧场版：真爱王国 劇場版 うたの☆プリンスさまっ♪ マジLOVEキングダム,2019,古田丈司,寺岛拓笃/铃村健一/谷山纪章/宫野真守/诹访部顺一/下野纮/鸟海浩辅/森久保祥太郎/铃木达央/苍井翔太/前野智昭/绿川光/小野大辅/代永翼/内田雄马/高桥英则/木村良平/山下大辉,动画/音乐,日语,日本,7.6,163,30.10%,30.90%,29.40%,7.40%,2.20%,62
312,33983152,美人 Vous êtes jeunes vous êtes beaux,2019,董方辰,热拉尔·达尔蒙/若西安·巴拉斯科/德尼·拉旺/帕特里克·伯利奇,剧情,法语,法国,7.6,154,20.90%,38.30%,39.10%,1.70%,0.00%,77
313,33412258,我的笨狗 Mon chien stupide,2019,伊万·阿达勒,伊万·阿达勒/夏洛特·甘斯布/艾瑞克·拉夫/帕斯卡·艾比约/本·阿塔尔/阿黛尔·维斯梅思/巴勃罗·文扎尔/奥斯卡·寇普/弗兰兹-鲁道夫·郎,喜剧,法语,法国 / 比利时,7.6,208,17.40%,46.10%,33.70%,2.20%,0.60%,96
314,30438413,像狗像乞丐一样美丽 개 같다 거지같다 아름답다,2019,柳承秀,柳承秀/景收真/柳成禄/金汉钟,剧情,韩语,韩国,7.6,152,17.80%,49.20%,30.50%,1.70%,0.80%,52
315,34865225,爱之车 Lovemobil,2019,Elke Lehrenkrauss,,,德语 / 英语 / 保加利亚语,德国,7.6,104,19.80%,48.10%,24.70%,7.40%,0.00%,36
316,34842256,老人永生 Piremard’ha Nemimirand,2019,雷扎·贾马利,Nader Mahdilou/Hamdollah Salimi/Salman Abbasi/Neda Haghshenas,,波斯语 / 土耳其语,伊朗,7.5,98,16.90%,46.80%,32.50%,3.90%,0.00%,41
317,30173641,我的宝贝 Mon Bébé,2019,丽萨·阿祖洛斯,桑德琳娜·基贝兰/塔伊斯·亚历山德林/维克多·贝尔蒙多/米卡埃尔·卢米埃/卡米尔·克拉里斯/凯恩·科贾迪/阿诺德·瓦卢瓦/帕特里克·薛内斯/伊万·阿达勒,喜剧,法语,法国 / 比利时,7.6,82,23.20%,39.10%,31.90%,4.30%,1.40%,35
318,30176393,误杀,2019,柯汶利,肖央/谭卓/陈冲/姜皓文/秦沛/边天扬/许文姗/张熙然/施名帅/黄健玮/陈志朋,剧情/悬疑/犯罪,汉语普通话 / 泰语,中国大陆,7.5,824294,15.70%,50.00%,29.30%,4.00%,0.90%,258241
319,1652592,阿丽塔：战斗天使 Alita: Battle Angel,2019,罗伯特·罗德里格兹,罗莎·萨拉查/克里斯托弗·瓦尔兹/基恩·约翰逊/艾德·斯克林/马赫沙拉·阿里/詹妮弗·康纳利/杰基·厄尔·哈利/拉娜·康多/小豪尔赫·兰登伯格/艾莎·冈萨雷斯/卡斯帕·范·迪恩/米歇尔·罗德里格兹/爱德华·诺顿/杰夫·法赫/山姆麦地那/德里克·梅耶斯/艾丽·拉蒙特/豪尔赫·A·希门尼斯/马克·扎罗/比利·布莱尔/伦纳德·吴/特里斯坦·里格斯/迈克尔·洛夫·托利弗/金/达塞尔·丹妮尔/马克·A·怀特,动作/科幻/冒险,英语 / 西班牙语,美国 / 日本 / 加拿大,7.5,563461,18.60%,42.70%,33.30%,4.60%,0.80%,177079
320,26786669,决战中途岛 Midway,2019,罗兰·艾默里奇,艾德·斯克林/帕特里克·威尔森/伍迪·哈里森/卢克·伊万斯/丹尼斯·奎德/曼迪·摩尔/亚历山大·路德韦格/艾伦·艾克哈特/达伦·克里斯/尼克·乔纳斯/卢克·克莱恩坦克/杰克·韦伯/基恩·约翰逊/浅野忠信/大卫·休莱特/马克·罗斯顿/布雷南·布朗/詹姆斯·卡佩内罗/马修·麦考尔/格雷格·霍瓦尼西安/杰克·曼利/杰弗里·布莱克/瑞秋·佩雷尔·佛斯基特/卡梅伦·布罗德/杰克博·布莱尔/克里斯蒂·布鲁克/国村隼/泰勒·艾略特·伯克/丰川悦司/艾梅伯·瓦尔斯/莫妮卡·比卡罗娃/托尼·克里斯托弗/加雷特·佐藤/罗伯特·克鲁克斯/埃里克·戴维斯/托马斯∙瓦利埃/约翰·洛巴托/迪索·拉莫斯/肯尼·梁,剧情/历史/战争,英语 / 日语 / 汉语普通话,中国大陆 / 中国香港 / 加拿大 / 美国,7.5,222852,15.80%,49.30%,31.40%,3.10%,0.50%,60803
321,30371819,热带雨,2019,陈哲艺,杨雁雁/许家乐/李铭顺/杨世彬,剧情,英语 / 汉语普通话 / 闽南语,新加坡 / 中国台湾,7.5,67727,10.30%,56.20%,31.00%,2.20%,0.20%,26038
322,30210691,极限逃生 엑시트,2019,李相槿,曹政奭/林允儿/高斗心/朴仁焕/金智英/裴侑蓝/姜其永,喜剧/动作/灾难,韩语,韩国,7.5,150418,16.30%,47.70%,32.30%,3.10%,0.60%,45286
323,30329892,航海王：狂热行动 ONE PIECE STAMPEDE,2019,大塚隆史,田中真弓/冈村明美/中井和哉/山口胜平/平田广明/大谷育江/山口由里子/矢尾一树/长岛雄一/古谷彻/千叶繁/三石琴乃/神谷浩史/大场真人/关智一/大友龙三郎/挂川裕彦/西原久美子/岛田敏/桧山修之/松冈洋子/浪川大辅/真殿光昭/龙田直树/竹本英史/楠大典/宗矢树赖/高木礼子/滨田贤二/加濑康之/森久保祥太郎/石田彰/大川透/中博史/立木文彦/置鲇龙太郎/泽木郁也/中友子/野田顺子/土井美加/永野广一/伊仓一惠/太田真一郎/花田光/小山刚志/服卷浩司/山田真一/高冢正也/平井启二/清水健佑/田边幸辅/坂井易直/寺崎千波也/美藤大树/内海安希子/柴田平美/千须和侑里子/细田启信/堤勇高/日野佑希人/藤井弘辉/小川功二/大森万梨乃/河谷麻瑚/坂本刚史/柴田美奈/川岛壮雄/冈部枫子/森夏美/加藤雅也/福吉贵文/藤尾悠/新垣泉子/中原理菜/高桥幸/金井杏树/小山波留/辻本祐佳/渡边清子/大门桃子/岩崎广辉/山本凉介/岩上隼也/龙梦柔/竹中直人/指原莉乃/山里亮太/中山裕介/津嘉山正种/大塚明夫/园部启一/古川登志夫/矶部勉,动画/冒险,日语,日本,7.5,93929,24.10%,36.50%,32.50%,5.60%,1.40%,32571
324,30300277,猎杀T34 T-34,2019,阿列克赛·西多洛夫,亚历山大·佩特罗夫/文森兹·凯弗/伊琳娜·斯达申鲍姆/维克多·多勃朗拉沃夫/尤里·鲍里索夫/西蒙·特列斯库诺夫/阿尔焦姆·贝斯特罗夫/约书亚·格罗斯/伊戈尔·赫里普诺夫/彼得·斯科沃尔佐夫,动作/历史/战争,俄语 / 德语,俄罗斯,7.5,52591,13.60%,51.10%,31.90%,2.80%,0.60%,16149
325,26752564,小伟,2019,黄梓,彭杏英/薛立贤/高翰文/郭尔君/钟雨伦/顾定轩,剧情/家庭,粤语 / 汉语普通话,中国大陆,7.5,34800,11.20%,56.40%,29.80%,2.10%,0.40%,15535
